ICAO24,Callsign,Longitude,Latitude,Baro_Altitude,Velocity
a1dee8,N22CP   ,-85.022,31.0257,3070.86,166.39
800d36,IGO2338 ,76.8462,28.3385,2926.08,146.41
a325c6,N30126  ,-97.4553,30.5544,396.24,40.69
aad9f4,N799FC  ,-85.3321,31.5016,9753.6,135.49
489789,LOT580  ,19.1213,47.2586,10668.0,250.21
a062ca,N124CK  ,-121.4902,38.4893,274.32,54.11
3e3eff,DIPBB   ,13.7136,51.919,6705.6,98.88
407c8a,DHK004  ,-147.842,60.0641,10972.8,252.82
ab1c33,N815CT  ,-96.8667,32.6901,213.36,37.05
a49510,UAL1996 ,-78.12,37.8017,9753.6,274.5
a30bb3,N2959U  ,-81.436,28.2728,274.32,44.03
a182ae,FDX3647 ,-95.4095,40.7961,11277.6,250.19
0d0657,SLI815  ,-98.1567,20.0188,9144.0,243.4
a05bea,N122JB  ,-111.9197,34.1625,2956.56,81.36
51009b,BRU8213 ,51.5231,46.4049,10972.8,225.52
51009a,BRU785  ,40.896,41.5803,10972.8,207.89
acffb7,AAL2161 ,-89.9062,39.2787,10363.2,237.88
0c20ab,CMP809  ,-78.1679,29.9813,11277.6,219.14
800d40,AIC888  ,76.9506,28.4611,3787.14,138.33
ac06be,ENY3975 ,-92.6043,42.4831,10363.2,204.66
a6c358,DAL800  ,-108.9802,32.2945,10363.2,227.54
ab4987,N8260K  ,-123.0688,45.228,60.96,46.58
ad8935,AAL2445 ,-90.7295,30.6038,10668.0,243.24
ab8fee,AAL989  ,-107.6707,36.53,10972.8,221.47
a67399,GTI3660 ,-94.2515,35.9079,11887.2,237.19
ad7606,N9669C  ,-78.4472,43.0678,914.4,50.94
a6c356,N535DL  ,-72.6071,41.896,5791.2,191.58
407c7d,GICET   ,-0.3093,51.668,335.28,55.31
c0424e,CFZCV   ,-82.2958,27.7013,1783.08,135.65
a2feb8,UPS2971 ,-93.9005,42.5084,11879.58,272.73
ace19a,SWA2307 ,-111.7187,38.6613,11894.82,256.0
a00265,N10AK   ,-89.709,40.0132,2712.72,89.04
407c89,LOG54HJ ,-6.5168,56.804,4556.76,156.43
a8299a,JBU933  ,-71.6965,23.1783,10050.78,240.58
800d3c,IAD554  ,77.8193,13.1887,1402.08,66.88
0c20b5,CMP236  ,-90.792,34.993,10058.4,244.85
aa777e,SWA2259 ,-97.384,30.1695,4023.36,192.06
a8299c,N625JD  ,-87.1579,38.4689,1432.56,90.61
80141f,IGO2422 ,78.4233,28.1058,6316.98,217.78
0c20b9,CMP446  ,-80.6083,27.0065,7109.46,220.07
a23b36,CXK365  ,-118.1804,33.812,274.32,48.8
861bd2,JAL35   ,138.3479,33.6599,10363.2,240.71
ac54b1,FDX92   ,-3.7348,50.9223,11277.6,262.03
aaad49,SWA991  ,-120.7001,35.6731,10972.8,224.56
a85e2b,UAL627  ,-103.3128,42.0336,10058.4,257.59
710105,,46.8144,24.75,1874.52,94.95
3c4dd8,DLH3YV  ,7.3243,49.7842,4587.24,187.95
a6bba3,ASA644  ,-112.0094,33.4364,,0.0
3c4dca,DLH4MA  ,12.3152,48.4554,1379.22,123.67
a67ef0,N5178R  ,-70.8304,42.9662,22.86,28.81
ad2736,AAL2537 ,-77.2535,36.3103,10972.8,235.83
a67ef1,N5178S  ,-105.0629,39.8811,1889.76,46.11
ab34d6,N821CT  ,-73.0666,23.071,8229.6,131.21
710111,SVA036  ,12.679,38.9839,10668.0,258.38
3c4dd2,DLH3LU  ,11.2885,48.834,5539.74,193.36
a98519,N712SP  ,-75.4575,41.3328,1493.52,53.39
3c4dd1,DLH2NH  ,11.9277,48.375,922.02,167.82
3c4dd0,DLH2MA  ,12.3733,48.4398,11178.54,266.77
710112,SVA106  ,31.0527,32.1763,11277.6,252.67
4d2127,VJT418  ,1.0089,37.1173,13098.78,220.85
a3be8f,DAL2543 ,-81.8389,38.9759,10050.78,236.42
3444da,,-3.7798,38.5473,10332.72,233.48
a4cb55,N408LB  ,-104.2229,39.2695,2804.16,63.53
a2f2d8,OXF4756 ,-117.6283,33.9758,205.74,34.47
4d2124,HAT5040 ,6.3595,37.2031,10058.4,232.38
ad0d35,AAL2645 ,-111.9976,33.4389,,1.03
a5f208,SWA2593 ,-115.7151,35.0146,10058.4,254.94
30019c,NOS4024 ,11.5617,44.2163,10668.0,240.71
451d86,TAP1036 ,-9.1374,38.7726,,9.26
a445ee,UAL562  ,-106.238,38.9213,8229.6,213.37
4d210e,VJT624  ,-7.8913,37.0038,327.66,70.96
3c4dcf,DLH7KJ  ,8.7236,45.6188,,10.8
3c4dcd,DLH1066 ,0.4853,48.5456,9304.02,242.34
4cc4d2,ICE46R  ,-20.8415,64.5536,6324.6,140.86
ac67db,N899ME  ,-83.4371,42.463,1699.26,65.86
3c4dcc,DLH968  ,-1.723,52.9083,5486.4,207.17
adb29f,AAL2146 ,-83.9606,38.0653,10363.2,214.67
a54beb,PJC40   ,-78.218,32.7545,12192.0,231.78
ac3aa8,SWA1225 ,-122.2133,37.7092,,0.06
aa0f6c,N74737  ,-121.1434,37.7173,891.54,51.12
710100,SVA904  ,8.8053,47.4924,10668.0,269.15
a66bbd,N51236  ,-95.9643,35.9709,822.96,45.39
710104,SVA021  ,-73.9705,40.5059,861.06,84.8
a828d5,PDT6134 ,-80.3351,34.8283,4206.24,149.86
801493,VTI912  ,77.3913,27.6868,5387.34,173.5
a8c811,N665P   ,-84.0822,35.6985,10058.4,270.43
a445f0,UAL1309 ,-74.1852,40.6613,289.56,92.55
a86540,PDT5980 ,-81.2196,34.8471,3505.2,162.28
3d1437,DEFXF   ,8.9125,47.9767,822.96,28.81
aa0f74,N7474E  ,-122.6661,45.682,243.84,63.16
a42bd4,UPS2893 ,-91.4423,37.7335,11285.22,242.67
a5a2c2,N462TR  ,-88.5847,43.5579,670.56,59.09
acda02,AAL2655 ,-101.1119,34.8257,9144.0,237.2
010161,MSR726  ,17.5523,44.1051,11269.98,239.74
ab34f3,DAL2923 ,-82.1009,30.7645,2026.92,143.57
600bbe,AZG322  ,15.7684,49.8497,11277.6,270.57
acda07,ASA228  ,-122.3056,47.4331,,1.03
010153,MSR778  ,15.2805,48.3182,10668.0,263.62
a73e6d,JIA5221 ,-89.1309,43.1006,2125.98,146.03
aa89fe,N7786W  ,-82.6865,27.8991,-30.48,33.25
490734,RVP953  ,-8.9534,37.7221,1859.28,116.88
710132,SVA644  ,46.702,24.5572,3733.8,148.33
a43eea,UAL751  ,-83.6315,34.0111,6637.02,239.84
abcd45,N86HZ   ,-74.716,40.0252,784.86,31.25
ab34ea,DAL987  ,-95.1155,46.5136,10668.0,271.42
801462,IGO215  ,74.6091,28.4016,11871.96,238.61
a325fd,AAL1640 ,-97.4331,37.6631,419.1,69.0
ae3408,R23466  ,-111.4844,33.1078,640.08,65.38
aced29,DAL1886 ,-82.439,33.6719,8587.74,247.08
80145e,IGO6341 ,76.4766,26.9707,8519.16,224.49
80145b,IGO817  ,78.0361,14.0455,11269.98,243.01
01013c,MSR800  ,13.3428,44.86,11277.6,256.92
80145c,IGO476  ,87.8748,22.4982,4991.1,194.04
aa76cb,SWA2704 ,-117.5867,34.059,,5.92
3444c8,VOE54MF ,-0.4024,42.5836,10668.0,203.15
aced23,AAL2641 ,-69.3757,19.3851,4465.32,181.29
a948c4,DAL1944 ,-80.8519,28.9145,11582.4,248.33
aaad78,N7874N  ,-104.313,38.7083,2400.3,58.7
0c215f,CMP332  ,-74.4559,4.9352,3825.24,121.12
010145,MSR730  ,22.5217,52.1132,10972.8,212.65
a445d9,DAL1562 ,-129.7159,54.6319,11277.6,238.02
a36e84,N320CB  ,-85.8408,37.0364,10660.38,216.96
010146,MSR701  ,35.1389,29.5379,10058.4,251.68
a73229,N563BA  ,-82.9664,29.1466,13106.4,251.11
710120,SVA236  ,14.7747,40.3789,11879.58,251.01
801470,IGO6103 ,76.444,26.7902,9921.24,231.95
a61e98,N4937P  ,-122.1522,48.0072,1371.6,45.92
710124,SVA126  ,3.1576,48.9906,5783.58,197.14
abe77a,SWA945  ,-81.6925,41.0845,11277.6,268.3
abba43,DAL957  ,-111.038,34.8068,10363.2,222.46
aa0300,SKW3038 ,-97.1668,32.2206,3368.04,149.96
a79ea8,DAL501  ,-96.1911,34.3194,10363.2,233.41
a1970d,N201PP  ,-80.6881,35.0773,1158.24,91.32
4c0178,ASL35U  ,20.2349,44.8493,441.96,58.24
a5c8ac,N472BL  ,-78.7024,35.3783,297.18,55.3
a147b5,CXK321  ,-104.6672,38.8117,2095.5,55.06
78080e,CQH8919 ,123.2131,39.7879,6819.9,195.77
a4a8e1,SLH4    ,-109.4461,36.8537,12184.38,187.72
a79ea0,JIA5385 ,-81.4765,35.5639,5593.08,191.55
a0640b,N124RF  ,-121.614,49.3949,2834.64,83.44
aa0f3e,N7472W  ,-97.2338,33.3332,800.1,55.34
a67ec9,N5177M  ,-83.3234,43.7118,1524.0,88.74
a59b0a,EJA460  ,-97.1835,32.7175,5905.5,157.77
abc12a,SWA3108 ,-115.1457,36.0801,,0.0
a8c802,NKS1401 ,-75.2089,38.8997,9044.94,239.81
ad0d77,N940DD  ,-78.3101,39.7455,8534.4,96.61
adbdc9,DAL2268 ,-84.0526,38.3444,8199.12,253.83
a47b7c,N38809  ,-74.8848,40.6508,777.24,40.51
ad0122,RGY937  ,-120.4288,36.5996,10363.2,228.4
aaad8f,SWA3412 ,-112.0026,33.4328,,3.34
a6b07e,ASA139  ,-96.3102,46.4084,10363.2,203.63
407c0b,TOM840  ,10.6246,49.9168,11277.6,254.09
aa76a8,SWA1011 ,-99.3396,30.2536,8801.1,229.63
407c0f,HKS29M  ,-1.0721,57.1956,967.74,82.11
01010b,MSR638  ,36.3323,30.9828,11582.4,232.1
abe79d,SWA1791 ,-81.0114,32.0794,9357.36,242.03
a2f2fa,UAL1891 ,-82.6393,36.2048,12184.38,234.58
ad278c,,-85.0011,32.1868,6705.6,239.82
ab6a86,N8347C  ,-94.343,45.4484,1021.08,56.84
4b19b4,BQA715  ,8.7909,47.2019,3992.88,91.12
a3d87d,DAL2914 ,-90.8131,43.9703,9997.44,267.49
a48e9e,HAL21   ,-122.3056,47.4355,,3.34
009130,LNK045  ,28.0532,-26.2771,2880.36,159.34
3e4719,DISCV   ,6.1557,47.6393,12192.0,192.23
407c18,,,,,82.48
abba55,VAR855  ,-112.3734,33.4252,,12.35
4d2131,VJT957  ,6.7687,36.4413,13106.4,240.96
a55ef3,UAL1855 ,-101.4988,44.6752,10980.42,214.27
44046d,EJU48LQ ,8.7248,45.6479,,1.8
ac8a66,AAL1889 ,-115.3452,36.0093,3368.04,160.15
3c4dc6,DLH1CH  ,8.4616,48.2333,10370.82,179.06
3c4dc5,DLH51A  ,2.9438,49.245,10668.0,227.62
3c4dc4,DLH5HY  ,12.0171,48.3814,1249.68,88.78
80149f,IGO7374 ,77.5005,12.4939,3962.4,142.55
3c4dc7,DLH4JW  ,17.0541,50.9543,10363.2,186.51
df0bda,,9.4228,48.2853,,31.26
440469,EJU32GQ ,-8.6751,41.2245,76.2,69.62
469dc1,SEH2410 ,21.1921,40.7777,11277.6,234.22
a63879,N50KA   ,-123.5858,48.9187,1066.8,63.97
a54bba,OZT440  ,-92.8698,37.4727,1554.48,80.34
80149b,IGO2302 ,76.6689,25.0277,10652.76,232.66
ad013b,937SA   ,-77.2811,39.4992,1127.76,63.22
a828aa,N62488  ,-73.6025,43.3198,396.24,37.3
a06405,CTF124  ,-113.1086,41.3305,7924.8,138.08
78083a,CSZ8964 ,113.7259,22.7938,952.5,68.56
4cc4f3,TFCAB   ,-21.9916,64.0603,358.14,51.59
acda41,EDV4958 ,-78.2098,44.0845,10058.4,266.72
a552aa,N442GJ  ,-77.0729,37.781,11277.6,196.42
acda2c,SWA2206 ,-82.9214,34.6534,11887.2,255.07
a6252d,N4951G  ,-80.5686,27.9603,60.96,29.93
a3be7a,N340N   ,-95.5492,35.6607,739.14,103.44
ac41f3,SWA1700 ,-96.8268,32.8306,472.44,86.82
a36279,SKW3796 ,-125.5681,50.5696,10668.0,217.82
4caad8,EAI97XT ,-6.254,53.4317,,5.92
a517a1,SWA2944 ,-104.6956,39.9277,1744.98,71.0
a44728,JBU1883 ,-77.9531,36.2965,4061.46,177.39
a7e2f6,N607TN  ,-90.7422,36.8564,10637.52,158.29
a24dc1,ASA411  ,-122.307,47.4522,,7.72
a8b57e,N660P   ,-86.4448,37.2269,13716.0,251.18
a4470e,HAL51   ,-82.1888,42.7707,10363.2,209.61
4b18b7,NUM101  ,16.3594,43.0134,11574.78,237.31
40212d,GBOLT   ,-1.717,52.8023,762.0,59.52
a30d18,EDV5426 ,-77.6099,37.1986,10058.4,249.17
a04a49,DAL2099 ,-78.8771,41.8957,11277.6,252.29
a54d04,OXF3670 ,-111.1146,33.2514,2293.62,58.73
06a1c4,QTR1034 ,54.2292,25.8266,4305.3,157.49
3c6917,LGL83HC ,6.3937,49.8671,4084.32,191.83
a06461,AAL2101 ,-87.414,33.6139,10370.82,236.68
a0ad57,N1426Q  ,-95.2955,45.1982,2042.16,51.65
a20761,N23NP   ,-94.1061,46.1288,1043.94,55.0
c040e8,WSW202  ,-114.2173,53.2843,3886.2,186.86
a05139,N1199D  ,-104.7627,40.4784,2232.66,61.36
a134d5,SKW3393 ,-122.8524,45.6678,2263.14,144.79
acf2cf,SWA3145 ,-115.1469,36.0793,,0.64
a0ad3e,UAL1005 ,-115.1392,36.0838,,3.6
3d148d,DEGAN   ,11.5473,48.7241,365.76,0.0
407ac6,TOM5BC  ,20.5625,41.6385,11887.2,233.72
a30d04,AAY1087 ,-69.9546,44.0812,6896.1,214.93
a027f6,N109US  ,-71.2288,42.178,335.28,43.73
a014c9,AAL331  ,-74.4483,41.1958,7048.5,211.97
a922d6,TIV688  ,-82.5205,27.365,655.32,105.13
a98571,N712WB  ,-104.7628,41.0767,13098.78,227.51
342091,IBE31VZ ,1.1622,46.2293,11277.6,216.51
407ac3,TOM6MG  ,11.0502,49.7364,11277.6,246.92
440432,JFL086  ,3.2534,41.5057,11582.4,258.85
a0ad24,UAL2483 ,-91.3315,42.3187,10972.8,208.87
a16a02,AAL328  ,-87.8951,41.9883,167.64,83.34
06a1ca,QQE304  ,113.7966,23.2274,7680.96,230.92
76b4e5,SIA442  ,85.3501,27.6771,1394.46,83.59
a267b3,PCH1    ,-105.5048,39.3836,4488.18,167.63
06a1e6,QTR60F  ,-10.59,52.6251,11277.6,274.02
4b18bb,SWR206R ,9.198,47.9284,6134.1,245.29
06a1e2,QTR1061 ,54.9961,25.3685,3291.84,167.92
a32718,DAL1154 ,-81.0769,36.5074,9159.24,230.56
a8b56f,NKS890  ,-118.4038,33.9402,,0.0
a3bdbe,N340EM  ,-104.8932,39.5103,2286.0,75.67
06a1df,QTR1165 ,49.2459,26.3767,9441.18,224.59
a00df9,AAL2908 ,-77.3208,35.6557,9448.8,225.84
4d2066,VJT763  ,0.1911,50.6022,4396.74,183.71
39d2a0,AFR132  ,3.2023,41.8148,11887.2,241.52
a96b72,N706GD  ,-104.9752,34.3468,13716.0,268.2
a0ad1d,UAL418  ,-98.4985,41.2706,10972.8,226.3
a54d1d,OXF2880 ,-111.2241,32.4446,2286.0,57.89
c066fb,ACA769  ,-76.9998,43.068,9753.6,220.12
aa158e,N749SE  ,,,,66.53
4bb848,PGT3QB  ,21.0051,48.738,10957.56,223.52
4bb849,PGT1871 ,33.5072,35.1513,,6.94
4bb846,PGT5AR  ,26.206,42.647,10668.0,241.12
4bb847,PGT9898 ,13.1693,54.2318,10683.24,228.01
a05165,N12AM   ,-99.6143,34.5003,11986.26,215.3
4bb845,PGT1AT  ,22.8432,41.1947,11277.6,237.92
a28a3c,N263BA  ,-82.6482,28.74,4869.18,132.29
4bb842,PGT28YC ,21.3354,45.5192,11285.22,248.87
a3276a,N302GV  ,-95.6586,29.6442,83.82,64.0
a17140,SKW3490 ,-120.6749,42.5611,10668.0,209.12
800bc8,SEJ8938 ,76.3737,27.2945,8107.68,230.53
a2f434,N29M    ,-71.9928,43.1038,4381.5,97.42
800bc7,SEJ016  ,55.6182,25.4688,3177.54,195.23
4b18f1,SWR73SN ,9.7464,51.5197,9806.94,233.27
a5a2cc,UAL2048 ,-92.1149,43.4011,10058.4,269.57
aac721,CON131  ,-150.1007,61.2733,1188.72,104.54
4b18f3,EDW370L ,33.4735,34.9637,2796.54,119.42
4b18f4,EDW120R ,9.726,44.1311,10668.0,230.19
a7eef3,N610CC  ,-93.2132,45.5317,1188.72,46.4
a1cd4e,ENY3930 ,-91.2418,41.877,2194.56,150.76
a28a2c,ASA588  ,-116.5829,44.0239,10668.0,230.72
4bb854,PGT4SF  ,22.4122,47.2371,11292.84,241.75
c066f9,CGMZW   ,-122.0942,49.1647,640.08,36.54
a43423,DAL527  ,-107.3746,37.422,9745.98,224.79
4bb852,PGT1257 ,12.4203,50.2821,10972.8,228.01
a36ddb,WSP32   ,-86.8539,32.7037,9144.0,151.85
ab34a2,MTH1AR  ,-71.7846,42.2631,579.12,45.39
4bb84f,PGT7120 ,29.4447,37.515,10058.4,243.76
3cf42d,EUL3T   ,9.18,43.3221,11582.4,239.02
4bb84d,PGT85HJ ,19.3916,45.6764,10957.56,224.8
a35ab8,EDV5447 ,-86.845,40.3519,9144.0,222.42
ab34a7,AAL2851 ,-73.8741,40.7753,,0.0
4bb84b,PGT1676 ,22.8011,45.8656,10668.0,251.99
4bb84c,PGT87NG ,28.1334,41.0452,2377.44,136.03
a0fac3,SKW5484 ,-95.0523,29.9512,1181.1,99.35
a11ad4,SKW3342 ,-122.3798,37.6193,,87.46
c1e9e3,,-114.0116,51.1268,,7.72
aac72f,N794DC  ,-90.9317,30.1464,2255.52,71.89
4d208a,VJT754  ,7.8983,46.9267,7993.38,185.58
a96b14,CKS691  ,-6.7539,54.6454,10668.0,259.48
a8c855,N665RT  ,-80.2076,27.1699,152.4,42.95
a1ba0a,OST22   ,-97.1992,36.2115,1257.3,50.83
a1ba0b,N210FM  ,-78.0151,39.3999,327.66,56.18
c82a2c,QFA7383 ,153.1159,-27.3984,,5.92
adb29c,ASA31   ,-100.6462,46.3971,10972.8,212.98
a59b9c,SWA2547 ,-121.9246,37.3643,,0.0
3b21ff,INS2    ,2.3635,48.7259,,4.12
800ba0,LLR522  ,77.8636,13.1883,1638.3,90.03
a001cf,N1UL    ,-111.9713,33.4311,937.26,97.74
39226c,FGITM   ,10.0819,43.8478,876.3,78.28
a05d92,UCA4889 ,-74.1717,42.7624,4526.28,146.25
34469a,VLG6PX  ,6.7075,43.6854,9456.42,193.0
a98539,DAL804  ,-102.3379,32.2931,10668.0,243.96
a6c2f6,N53491  ,-80.269,41.7938,883.92,56.6
4d2093,AXY328A ,0.258,50.2221,11056.62,208.18
4d2094,AXY605J ,9.9833,43.8164,9144.0,240.77
a8b533,LTA660  ,-86.0634,40.2362,1043.94,63.36
a1cd2a,N215MB  ,-70.6951,43.0274,2240.28,101.39
407af2,BAW49   ,-0.6223,52.0029,3253.74,163.4
aa75ef,UAL2243 ,-121.8597,38.1086,4754.88,213.21
a7eefe,CAP510  ,-105.0847,39.4284,2804.16,52.23
a05158,TASI312 ,-97.3548,33.1764,944.88,108.06
a05d8d,N1220W  ,-120.3782,37.6626,10972.8,197.75
a001de,N1VA    ,-76.5966,37.0638,1470.66,133.14
aa1568,EJA749  ,-119.9175,45.7876,12496.8,243.2
a7e2af,,,,,211.99
a32756,,-81.4763,30.6209,83.82,36.58
a97215,N7078X  ,-81.5309,28.3417,152.4,47.57
800bb5,IGO776  ,80.3372,16.2148,10370.82,260.54
a72b6b,JBU173  ,-70.5092,19.9924,8237.22,223.58
4bb87a,PGT397  ,28.5994,40.6855,2948.94,142.07
800bef,AIC538  ,79.2172,16.2492,10972.8,233.96
a4caba,DAL51   ,-7.639,58.5143,10363.2,239.27
a92409,N6885U  ,-84.4658,35.8183,1333.5,56.59
a8ada2,N6586F  ,-94.6436,35.9663,899.16,47.1
c01970,ROU1671 ,-79.61,43.6777,,2.83
a54d6a,OXF2186 ,-111.761,33.4654,708.66,53.23
a29175,N2649J  ,-80.274,27.1299,609.6,55.07
344691,VLG1YL  ,12.2547,41.8619,137.16,70.62
46a5e7,SEH7810 ,11.7795,48.3487,,6.69
a54d76,OXF2583 ,-111.4386,33.2936,784.86,40.26
a54d73,OXF2477 ,-111.4715,32.7416,1965.96,57.62
a67445,N515CS  ,-85.7379,38.4387,495.3,91.06
4cc52d,ICE597  ,-5.1447,52.2632,10972.8,227.03
a91d29,N6869W  ,-97.8585,29.9188,335.28,36.58
a877d3,PDT6025 ,-79.1613,36.1217,6096.0,199.79
c1e9ad,ST72    ,-114.0044,51.1278,,3.86
a5b768,AWI6221 ,-83.2241,42.4862,8839.2,233.55
a494eb,UAL2137 ,-99.2147,43.5824,10363.2,213.28
4cc539,MYA77A  ,-21.9312,64.1275,,5.66
c00647,CJT1905 ,-79.8253,43.6682,10934.7,233.72
a5b760,AAL474  ,-96.0021,39.0323,10370.82,236.03
a2da60,AAY634  ,-84.04,31.8941,10370.82,230.44
a30167,N293J   ,-118.2738,33.7552,510.54,43.84
343358,GES231E ,2.0861,41.3022,,12.35
a55469,N4420F  ,-98.4219,29.2009,5303.52,127.52
aa5d60,AAL1719 ,-118.4063,33.9407,,0.0
a8adb1,N6586W  ,-83.2075,39.4951,3787.14,84.04
ac685d,SKW3851 ,-93.8999,46.1865,8534.4,215.89
78926d,AHK209  ,119.5227,23.4001,12192.0,256.14
a744b3,ASA425  ,-107.3212,38.7139,10972.8,229.62
c1e9d5,ESCT227 ,-114.0017,51.1071,,15.95
4402f1,EJU89AF ,13.6675,39.1353,6309.36,186.46
a30151,N293HC  ,-102.2673,31.2546,13106.4,240.56
a1718e,WIG632  ,-72.3194,43.911,1493.52,82.9
71bf43,JNA121  ,125.2847,32.7371,11582.4,254.07
a494f3,N3947A  ,-116.8321,32.6272,853.44,52.78
a2da59,ENY3799 ,-93.4478,37.0689,2316.48,140.05
a66d5e,UJC13   ,-104.7331,43.7081,12839.7,274.91
add819,FTH991  ,-79.9735,35.7429,8389.62,195.14
aa4a1a,N762MS  ,51.8651,26.2271,12192.0,274.71
a3fa63,N35546  ,-96.2524,32.7181,396.24,46.2
78926a,CPA253  ,31.6567,42.3527,11582.4,242.44
a997cc,DAL479  ,-114.5426,35.9,11582.4,220.45
a72aa3,FTD561  ,-87.3062,39.8058,12496.8,240.84
4cc53a,ICE7EZ  ,2.5851,55.2302,10972.8,227.77
a67452,DAL508  ,-104.3611,40.314,4076.7,155.63
4cc547,ICE531  ,10.4159,50.1855,9966.96,237.1
e489fa,PRGCP   ,-46.6561,-23.5365,853.44,69.13
c01968,ROU1963 ,-72.3223,46.0107,5486.4,196.37
a12f09,UAL298  ,-96.722,33.0179,10972.8,236.45
a35af8,AAL1251 ,-107.4231,37.9202,10972.8,218.24
a494e9,UAL1496 ,-85.5905,42.142,10058.4,269.01
a611b6,N490SP  ,-74.3164,41.1432,403.86,45.69
c066dd,ACA729  ,-73.466,44.2125,7627.62,220.4
71bf71,AAR521  ,17.3766,47.4449,12192.0,229.67
ab1b3e,UAL1862 ,-80.8421,37.158,9448.8,258.97
a1ba4e,N210JD  ,-95.8149,29.1342,1775.46,69.49
a84ab1,UPS77   ,142.9333,37.1654,9448.8,254.55
a731b0,N5627L  ,-97.291,30.6005,2255.52,44.33
c0197e,JZA822  ,-74.5198,40.8002,9448.8,230.04
c0064c,JZA190  ,-120.9308,49.152,9319.26,237.15
7100b3,SVA840  ,99.6326,3.7608,11277.6,240.8
4bb866,PGT519W ,29.271,40.8845,251.46,72.94
4bb867,PGT7MV  ,29.2716,40.8848,251.46,72.24
4cc50f,ICE75T  ,2.9201,61.5346,11582.4,236.77
a43458,FFT160  ,-95.3328,29.8921,1798.32,137.36
4bb865,PGT30BC ,20.0172,47.2675,10972.8,222.53
78927d,CRK313  ,113.9338,22.3139,,0.0
7100b5,SVA238  ,15.3458,39.848,11887.2,240.13
4bb863,PGT8DW  ,12.0365,49.1996,10668.0,253.21
aab2b7,N789HU  ,-101.6027,37.7953,12192.0,218.38
7100b4,SVA375  ,14.7519,35.7562,12192.0,244.2
800be6,AIC820  ,77.2814,28.4055,2895.6,114.33
4bb872,PGT54MD ,26.5204,41.7483,10058.4,246.81
ab355c,JBU1193 ,-70.8484,41.9344,5013.96,202.34
3d5006,DFCOC   ,10.9163,52.3484,1211.58,77.11
aa7757,SWA699  ,-102.6202,38.7724,11582.4,233.29
aa5d2e,SWA2134 ,-114.4256,32.7984,9753.6,215.18
a78d73,DAL725  ,-111.4292,32.8095,10972.8,228.74
ae58e7,SH242   ,-87.7258,30.3559,1181.1,130.68
a66d6a,N513JP  ,-86.0108,34.3193,3314.7,95.38
4cc514,BBD307  ,51.4425,26.4046,10363.2,246.18
4cc510,ICE547  ,0.6659,51.4223,10363.2,237.91
ad8872,N971MC  ,-91.6193,29.4236,13106.4,223.21
a4caee,N408FZ  ,-79.5139,43.5529,6705.6,118.14
4bb86a,PGT1921 ,31.8139,36.7896,10363.2,237.59
a744d5,N568CA  ,-79.2887,42.4744,419.1,49.01
a47aac,FTO388  ,-74.0421,40.6017,152.4,74.34
a77a27,IFL581  ,-83.2317,39.5904,10972.8,241.4
4cc530,ICE537  ,-22.1088,64.1015,1920.24,135.57
504e64,FIE349  ,39.8277,44.6471,4008.12,202.52
a1e78e,N2213W  ,-87.7025,43.6618,982.98,58.9
a81764,N620MV  ,-91.7086,38.0932,2735.58,93.31
4bb876,PGT5972 ,13.8545,48.0165,10668.0,251.72
a4caf6,N408GG  ,-74.0132,40.7483,419.1,61.66
ac6886,UAL2444 ,-87.9047,41.8071,2613.66,151.32
a17170,AAL1966 ,-81.8504,34.9069,5105.4,185.21
a4e4fd,SWA1866 ,-115.1227,36.0783,,4.12
a5b799,N468CV  ,-105.71,41.0749,6096.0,142.34
a97da7,SKW3003 ,-113.0063,34.6919,8465.82,219.74
a77a32,LXJ581  ,-72.6035,41.4432,2987.04,167.4
a6612c,N51XJ   ,-89.22,41.6709,2712.72,81.28
a6745e,N515DS  ,-81.625,28.1416,609.6,31.65
4bb86d,PGT899R ,18.8055,44.0656,11262.36,238.7
c82a85,TNZ78   ,174.6782,-37.0418,350.52,89.32
c04cc8,CGDBZ   ,-80.3903,43.4323,792.48,55.15
4bb86e,PGT978  ,22.3728,46.6513,10675.62,242.26
a494c5,UAL1647 ,-122.3805,37.619,,3.6
a30d6b,SKW3970 ,-86.6618,42.127,7307.58,219.91
abd2a8,N861BA  ,-96.6587,32.776,426.72,64.97
a67407,JIA5180 ,-78.1409,36.4711,10066.02,231.8
a00f52,N1026F  ,-93.202,30.1173,3063.24,77.56
a4e4a3,SKW3418 ,-122.2959,37.4687,3025.14,152.2
ac3b58,N8878T  ,-85.8374,39.102,2529.84,90.66
a339b4,DAL839  ,-86.0266,32.8883,7338.06,250.41
a9d59a,UAL1392 ,-119.7251,46.1595,10759.44,236.0
adc531,AAL814  ,-77.7516,35.7658,8846.82,228.66
ae58ee,RFNK730 ,-96.9177,28.0312,4038.6,58.55
4402ae,EJU3615 ,10.6278,44.1286,9441.18,223.91
4402ac,EJU82VC ,19.9493,41.2829,10675.62,229.57
a339b1,DAL2558 ,-120.8626,42.8702,9448.8,229.53
ae58ec,BB247   ,-87.526,30.9821,2125.98,117.0
0d0594,XAIDD   ,-97.7296,31.8741,3718.56,153.0
a6bd01,EJA533  ,-76.5038,39.1773,5135.88,211.13
ac5569,AAL329  ,-79.6198,25.5618,4991.1,193.96
aa7734,SWA453  ,-111.2903,40.1562,6987.54,200.68
a3c4c8,TWI292  ,17.1654,44.8623,10668.0,242.31
469e41,SEH2450 ,20.2079,45.9069,10972.8,245.89
