ICAO24,Callsign,Longitude,Latitude,Baro_Altitude,Velocity
400a18,HLE72   ,-2.3851,53.477,76.2,40.46
c03cb0,CFWZN   ,-84.8931,39.0392,2712.72,82.61
a23f2e,AMF7223 ,-78.3614,39.543,3611.88,93.83
a64a3b,EJA504  ,-75.8379,40.0998,1882.14,152.79
c056c6,WJA585  ,-102.3619,47.6898,11582.4,198.77
a3a1f2,N333LD  ,-85.1668,33.6031,4533.9,83.46
4cac79,SAS162  ,16.6071,59.5998,4815.84,205.01
a79768,ASA405  ,-120.6164,46.0638,11277.6,218.27
adc88f,N98774  ,-111.6416,33.56,1249.68,44.99
aaf29f,VXP564  ,-80.6495,32.6717,10668.0,234.01
45ab21,SAS460  ,11.2787,59.3608,4572.0,170.72
a77100,N579MW  ,-85.1054,30.6688,2415.54,89.25
4d20c7,VJT503  ,1.6859,39.007,998.22,113.58
a66462,LAC5925 ,-82.6572,34.4354,815.34,123.25
a1262e,N173VA  ,-113.9167,35.5423,2133.6,43.73
00af30,SFR252  ,28.6441,-26.737,6652.26,220.21
a0afd1,N143WH  ,-80.9242,32.1902,3329.94,86.22
e49a2e,AZU4792 ,-44.5359,-21.4083,10104.12,223.14
a2a915,UAL131  ,-74.1642,40.7028,,0.0
acf486,AAL2672 ,-86.5652,39.811,9448.8,248.05
407c6d,EXS15LC ,-2.2886,53.3705,,0.0
a0c5c6,SKW4721 ,-123.0973,40.8257,10668.0,205.22
a02890,N1090W  ,-96.7252,44.3399,800.1,44.35
a6b054,N53ZA   ,-74.1165,40.8186,213.36,54.23
a9ccde,AAL2546 ,-118.4055,33.9399,,0.0
407c77,GIMPT   ,-1.5681,51.0426,830.58,47.47
800d17,SEJ2989 ,79.4939,27.2699,7620.0,161.38
a18ee7,N2SF    ,-88.4387,47.997,632.46,54.02
47a185,NOZ538  ,5.6335,58.8844,,6.17
a0288f,CXK617  ,-111.9388,32.6066,1965.96,57.93
a12226,N172RV  ,-112.105,41.1619,1729.74,45.44
a3d833,N347KC  ,-81.7923,29.8797,6949.44,117.18
a5f0f4,N482KM  ,-99.1847,30.3217,5303.52,129.05
adbdee,N985CE  ,-82.071,34.7747,12496.8,205.73
801411,IGO1015 ,88.4773,22.0403,5966.46,173.67
a8a0d9,RPA3670 ,-74.1717,40.6939,,0.0
800d1d,SEJ033  ,55.3284,23.04,10972.8,250.05
801414,IGO7238 ,80.1103,12.9684,571.5,81.3
789205,HKE689  ,113.8525,22.0822,1607.82,129.02
a05bde,RPA4716 ,-75.4535,42.5904,10058.4,252.96
398495,CCM89US ,4.9702,43.6143,1219.2,105.9
a8168d,N620DE  ,-121.4835,38.7154,53.34,23.29
40700a,EXS1413 ,5.4704,52.198,10683.24,253.04
3e2bf6,DIHVQ   ,-3.5519,40.7907,1821.18,119.16
398492,SAMU25  ,6.071,47.48,784.86,66.92
a3c514,DAL1176 ,-102.9763,39.3589,10363.2,236.79
a3be1a,N340JD  ,-85.738,38.7934,4564.38,87.2
ace175,ASA1308 ,-119.008,34.3838,5189.22,187.72
aa4a8e,N762SH  ,-94.1781,34.9136,2613.66,61.61
a11b00,AAL1499 ,-102.1791,35.2244,9456.42,250.64
48c12e,RYR2869 ,18.6617,58.203,11582.4,187.68
48c12b,RYS7117 ,24.2507,44.942,10668.0,236.16
48c12c,RYS7119 ,23.588,43.6821,11277.6,220.07
aa649c,SWA3603 ,-121.0741,38.1219,3238.5,178.34
a6c39f,GJS4171 ,-74.5923,40.5402,4312.92,163.56
48c139,RYR1098 ,21.2108,48.832,11582.4,217.35
a850de,N635FT  ,-81.1165,28.0979,1493.52,55.58
789219,CPA216  ,22.148,43.6822,11277.6,249.12
48c137,RYR4247 ,-0.1736,51.3544,5097.78,139.85
48c135,RYR7EN  ,10.5964,55.2399,11582.4,267.59
789218,CPA841  ,-72.9431,45.3399,10058.4,239.22
48c133,RYR78WP ,9.7697,50.0757,11277.6,238.31
48c134,RYS3004 ,19.3676,50.4743,1295.4,97.83
48c131,RYS7111 ,23.3532,47.4161,11277.6,249.12
a9e6df,AAL374  ,-78.0924,36.7704,8839.2,232.52
a92361,UAL2126 ,-74.1819,40.6691,281.94,89.01
a92362,UAL1624 ,-73.6622,39.9975,5852.16,209.77
acf48f,ASA1157 ,-119.4739,37.8303,10668.0,220.41
ab1c01,CXK661  ,-97.0967,32.6928,327.66,47.87
a92365,UAL1496 ,-92.6139,40.2187,10058.4,246.52
a18ed1,N2RJ    ,-88.1417,30.4591,3040.38,142.84
ab2f36,N82HE   ,-74.2038,40.668,8747.76,217.59
a4e507,N414WY  ,-103.8066,38.5224,5547.36,90.32
aabfb3,CON131  ,-150.0497,62.5773,7315.2,172.51
80142a,IGO5252 ,78.0847,23.6589,11277.6,231.59
80142b,IGO6149 ,76.8292,15.7245,10957.56,246.13
a43ee8,UAL664  ,-105.8875,38.0434,10668.0,240.11
46316e,FSF830V ,4.455,47.754,7010.4,130.01
a6602a,N51MA   ,-95.5584,32.6167,2263.14,83.32
48c129,RYR7EV  ,12.9879,58.7922,10911.84,236.9
48c127,RYR5XF  ,12.1101,46.114,10668.0,218.02
48c125,RYR67PW ,22.0597,47.4767,11277.6,245.02
48c123,RYR45LH ,18.1785,49.9325,7307.58,203.25
0c20f2,CMP383  ,-79.446,8.9536,640.08,91.16
a4d0cc,N40925  ,-80.0961,40.8022,1219.2,62.35
48c121,RYR7QH  ,3.4539,51.987,8587.74,202.53
a2fee9,SWA856  ,-91.602,34.4084,11887.2,227.06
51007f,,,,,189.52
a48e3a,DAL600  ,-81.3015,25.6501,11277.6,250.46
801442,IGO2096 ,89.7501,26.5028,7345.68,254.43
a8c6e8,PDT5783 ,-76.1793,36.8502,8839.2,235.63
a23b48,N243BL  ,-78.8385,35.2828,1348.74,67.44
a12253,N172TQ  ,-80.9073,35.6201,274.32,36.41
a458f5,N38AD   ,-81.1716,29.464,2758.44,161.05
7c7c76,VOZ9944 ,104.2015,1.3844,2788.92,118.75
78922f,CPA828  ,-112.3883,53.0722,11887.2,279.68
a23b60,KFS20   ,-81.0495,40.1726,7315.2,122.66
a182f6,JBU1634 ,-73.3898,41.1075,6057.9,205.61
a66046,N51ND   ,-81.9036,31.4949,11887.2,212.92
a7f63d,ASA61   ,-122.4042,47.6128,1874.52,143.86
a8fc2e,UAL1256 ,-104.6912,39.5006,3215.64,99.77
a42ba5,N368SS  ,-117.9185,32.8369,1203.96,85.94
510080,BRU945  ,28.1663,54.2868,3665.22,166.91
a8acd1,N6580G  ,-93.6532,44.9887,762.0,47.31
a7dc30,N6050F  ,,,1363.98,58.77
0c20d6,CMP484  ,-78.3714,28.693,10972.8,243.0
789245,CPA271  ,113.9237,22.3064,,7.2
ad39ab,PHM113  ,-90.638,29.3888,1493.52,65.99
a7ef4b,FFT795  ,-122.5986,45.5911,,6.43
a445b0,DAL885  ,-118.7001,47.664,11582.4,225.7
a1cbd1,N2148C  ,-83.4622,42.9719,1203.96,69.49
a31ef1,N30WD   ,-82.9853,27.4968,13098.78,210.96
aa779d,SWA3578 ,-84.3432,32.176,8862.06,241.2
a24e87,N248JH  ,-85.8517,30.2888,2438.4,122.78
0d0648,SLI853  ,-99.2854,19.6248,4221.48,166.77
a35b1b,N315TP  ,-80.1838,27.1512,396.24,39.67
a43ec9,UAL2666 ,-112.913,35.8811,10972.8,215.68
0c20bd,CMP380  ,-89.8864,14.1302,5775.96,172.13
0c20bb,CMP809  ,-78.7109,26.2222,11277.6,221.86
80140c,IGO2792 ,76.2355,21.3516,10972.8,241.58
a325c6,N30126  ,-97.6722,30.6981,304.8,45.51
86e866,ANA967  ,129.0412,32.996,12184.38,248.2
489789,LOT4CE  ,21.0379,52.1108,883.92,117.98
489788,LOT7MW  ,21.3265,52.2573,3314.7,161.97
a12e80,UAL2220 ,-82.6107,28.7083,10363.2,235.38
489786,LOT81L  ,19.834,53.1715,6705.6,190.51
a5b69d,N46744  ,-83.7025,40.1007,1524.0,45.92
407054,GCIZS   ,-2.3622,51.9417,998.22,39.0
ab2f67,N82KD   ,-97.8252,35.5009,411.48,31.65
800d2c,IGO518  ,80.2997,13.7715,4869.18,216.12
a7f678,LFA474  ,-80.8866,28.9759,1676.4,68.43
aa5d83,NWF767  ,-88.8004,41.9529,1203.96,91.13
51009b,BRU785  ,48.4355,43.3327,10972.8,230.68
acffb4,ASA28   ,-114.4878,41.2884,10058.4,254.75
acffb7,AAL796  ,-86.8114,34.5349,11582.4,248.25
75808c,GAP2880 ,122.2444,12.8007,9745.98,240.9
a35b0b,SKW3837 ,-122.3097,47.4449,,0.0
abf9d5,SWA5421 ,-115.1466,36.0819,,0.0
a2685b,SWA3417 ,-102.4451,39.9711,11887.2,243.99
800d40,AIC934  ,74.8272,12.7777,11277.6,214.85
ac06be,ENY3313 ,-97.4788,35.6977,1965.96,118.11
ad8935,AAL518  ,-103.1222,37.1181,9456.42,252.98
aa5d6e,N767VK  ,-96.0575,41.2169,2133.6,61.39
a67399,GTI3649 ,-96.0648,32.6791,8267.7,223.44
ad8937,,-88.5261,34.4138,2895.6,99.44
aa5130,ENY3413 ,-87.9018,41.9714,,8.23
801432,IGO6041 ,81.8076,27.4273,10066.02,247.94
801431,IGO6251 ,78.0797,13.2601,2613.66,105.73
ab1c47,DAL1912 ,-84.3201,40.607,8915.4,250.19
ac3c0e,FDX9736 ,-125.5144,49.5107,9448.8,243.1
801435,IAD799  ,81.0651,26.7437,10660.38,238.43
aa0dfa,EJA747  ,-74.2672,40.9876,906.78,125.16
a062f7,N124EE  ,-88.3507,43.3888,1196.34,51.44
4691c7,AEE6SG  ,6.1075,46.2339,,7.72
a63883,N50KL   ,-95.9674,33.7616,10972.8,245.78
80146d,IGO7235 ,88.4452,22.6509,91.44,7.72
710105,SVA373  ,-0.4844,35.3822,10363.2,238.19
4691c5,AEE4320 ,22.1481,47.5992,10980.42,220.15
ab2de9,N8195Y  ,-88.4661,40.9363,2103.12,64.89
4691c2,AEE924  ,29.2228,35.2278,11277.6,241.91
4691c1,AEE705  ,5.2047,40.0567,9646.92,255.43
a565f5,N447PT  ,-81.0009,43.2449,1524.0,103.76
3c4dcb,DLH1CP  ,15.912,48.9586,10675.62,243.12
c03b15,WJA235  ,-69.8738,47.653,10363.2,214.72
a63887,N50KQ   ,-83.1364,35.9396,2400.3,75.17
a30bfe,N296CH  ,-81.4622,26.5055,2727.96,96.35
ad2736,AAL197  ,-99.3577,39.6616,10668.0,253.13
a49570,WSN5    ,-115.2381,33.6087,7010.4,146.69
aa76ef,SWA823  ,-92.9197,29.3131,11559.54,228.96
ab34d6,N821CT  ,-90.0164,32.4379,586.74,109.2
710111,SVA023  ,-73.6603,40.7662,617.22,103.38
a828e6,THOR11  ,-86.2936,38.9157,8214.36,298.65
aaa107,SWA3104 ,-85.407,32.835,12192.0,238.86
3c4dd0,DLH968  ,0.5596,53.3268,10858.5,231.85
a6386d,N50JP   ,-91.6568,30.7152,1341.12,52.47
4d2127,VJT418  ,0.7175,51.5814,129.54,63.28
4caac1,NOS5036 ,20.8833,37.6549,10668.0,226.0
a3be8f,DAL2619 ,-90.2731,43.7572,8709.66,269.87
0006df,,30.95,33.4769,13106.4,246.09
ad87aa,LYM5407 ,-101.4396,34.3967,8702.04,175.96
a4955d,WSN1    ,-106.7063,34.7968,4229.1,100.29
a2f2d8,OXF4756 ,-116.6092,32.8173,2461.26,51.25
a6cec4,GJS4477 ,-87.6112,40.3368,6400.8,230.97
4d2125,MLM241  ,-81.556,32.6091,6096.0,211.76
ad0d35,AAL1845 ,-98.1625,39.4773,10972.8,224.82
ad6da6,FDY126  ,-77.7222,39.4246,1341.12,94.37
a5aeeb,N46526  ,-86.3345,36.3944,2247.9,52.97
e0958e,JES3460 ,-58.9033,-35.9758,7216.14,211.41
c0550c,JZA430  ,-80.3405,44.7119,5791.2,170.02
4d210e,VJT624  ,1.7995,38.967,2240.28,170.31
a48233,N39UA   ,-81.3654,27.8992,3208.02,101.17
a2a573,N27PL   ,-87.988,32.4187,13716.0,198.0
a4e569,ASI247  ,-111.8183,32.9295,701.04,44.56
a5c8fc,ERU472  ,-80.8771,28.8115,1493.52,47.29
710100,SVA982  ,112.5792,22.9799,9479.28,262.7
490744,RVP516A ,-9.3611,38.6845,121.92,34.33
a66bbd,N51236  ,-96.1573,36.0362,1097.28,45.27
a445f2,UAL1988 ,-82.8777,30.1848,10058.4,239.74
a61e79,N4936T  ,-82.6986,41.4776,1821.18,67.72
a445f6,N3747B  ,-90.8566,30.0024,243.84,46.37
801493,VTI6005 ,78.2066,14.2829,8023.86,229.63
710128,FAD542  ,46.7495,24.8528,1226.82,82.95
a36241,EJA317  ,-78.4343,43.2974,11239.5,258.95
a3b268,UAL1955 ,-95.5234,29.865,2026.92,133.73
44adeb,OOKOK   ,2.732,51.0857,365.76,45.41
a86540,PDT5852 ,-78.6792,37.8398,3185.16,157.65
71011e,SVA376  ,20.6584,35.0069,11887.2,268.18
abc107,SWA1761 ,-89.9459,41.4519,9707.88,228.85
600bbe,AZG7775 ,6.2349,49.6351,,0.0
a1226e,AAL1534 ,-111.2159,33.0497,10058.4,255.92
3444d0,VLG6FR  ,-15.3467,28.8825,7620.0,232.07
a9c0ef,N7277W  ,-87.0888,34.3642,2103.12,61.36
800d6d,IGO2168 ,77.2317,23.5783,4320.54,164.31
3444d1,VLG8021 ,0.5052,44.1876,10988.04,233.83
a73e6d,JIA5580 ,-83.9895,35.8079,,0.0
a9c0ec,N7277T  ,-95.1463,29.4651,403.86,52.9
490734,RVP953  ,-9.3336,38.6667,403.86,59.72
a7eed4,ATAC41  ,-83.9467,35.853,1036.32,183.02
ab9792,EJA846  ,-76.3676,38.962,1188.72,105.15
a72b3e,DCM1610 ,-82.7615,28.0924,4869.18,107.62
a325fc,N3014Q  ,-82.4626,34.3307,1341.12,58.57
a325fd,AAL1560 ,-103.068,35.9824,11269.98,241.54
801460,IGO1463 ,57.1179,26.6484,10279.38,240.36
aced29,DAL1981 ,-75.524,40.9967,3970.02,202.27
710119,SVA106  ,4.3733,50.5749,10058.4,267.59
80145d,IGO2197 ,77.2244,25.9011,11582.4,238.83
80145e,IGO6684 ,77.6105,12.3471,11879.58,234.6
800d86,IGO6016 ,79.9713,12.9162,2011.68,160.41
80145b,IGO6183 ,79.9712,27.4589,10370.82,236.21
800d85,IGO2268 ,75.6506,27.2645,9776.46,228.45
a92ea8,N691CJ  ,-78.6894,40.1992,13106.4,189.76
a2ebbd,ASA469  ,-91.8872,45.2908,10363.2,200.57
80145f,IGO2014 ,80.1367,13.1052,2179.32,141.92
aa76cb,SWA2875 ,-97.4952,27.3612,8359.14,231.26
ab6a55,N8345Z  ,-86.7616,30.898,289.56,51.18
aced23,AAL857  ,-78.6307,27.3145,9753.6,249.8
a948c4,DAL725  ,-106.9701,34.4836,10972.8,236.6
a3621e,AAL386  ,-94.9631,29.9316,10934.7,248.75
3444c3,AEA1509 ,0.4793,46.739,11582.4,263.73
80145a,VTI996  ,77.2721,28.4663,2430.78,106.53
a445cd,UAL2159 ,-93.2302,44.8846,,6.17
0c215f,CMP278  ,-79.469,8.9134,914.4,79.06
aa0310,CXK288  ,-103.5312,31.8878,2377.44,58.41
010145,MSR730  ,26.8305,56.3047,11490.96,211.66
010144,MSR798  ,19.3265,45.4836,10668.0,241.88
a3888b,N327CH  ,-88.3306,38.6741,609.6,56.6
ac8a1f,N907KS  ,-82.0528,27.8321,1333.5,56.65
a73220,ASA373  ,-92.1412,39.7165,10363.2,227.11
ac3ac9,SWA5459 ,-116.879,33.5056,9029.7,243.31
ab7d7f,FLC84   ,-84.4669,33.0201,1714.5,100.88
710121,SVA042  ,15.3035,38.9986,11277.6,243.68
710120,SVA120  ,6.3581,49.8236,11887.2,255.13
a672d6,N5141R  ,-80.8376,28.6081,213.36,37.1
801470,IGO855  ,78.2055,15.7623,9151.62,251.67
710124,SVA224  ,-4.3532,36.5698,1173.48,143.62
abe77a,SWA1261 ,-83.8878,39.6543,11277.6,245.95
a027d5,N109TJ  ,-83.8065,34.2774,640.08,54.94
ad0d66,N940CM  ,-116.8397,33.8882,5471.16,162.09
a027ca,SKW5243 ,-91.5198,38.5858,9753.6,224.39
a79ea8,DAL777  ,-108.3339,35.4961,10363.2,231.73
ac41ab,SWA597  ,-87.7468,41.7878,,0.0
a06415,N124RR  ,-80.1425,26.7633,601.98,66.97
aa1635,,-74.1705,40.6969,,0.0
4c0178,ASL36F  ,20.3344,44.8052,160.02,66.37
a55ed2,N445ST  ,-97.2483,33.057,6187.44,220.65
4d2155,VJT993  ,8.3884,42.43,12192.0,238.41
a04a01,AER145  ,-151.9872,58.3244,6088.38,139.43
a59b0a,EJA460  ,-91.0621,40.7272,6080.76,185.64
a5c8d7,CXK250  ,-94.5483,38.6795,1371.6,55.57
403ff4,GWARX   ,-1.1433,51.2363,739.14,51.22
adbdc1,ASA34   ,-122.3067,47.4311,,0.45
abc12a,SWA3683 ,-119.0903,35.835,12496.8,218.5
86d57f,APJ320  ,135.136,34.3814,457.2,70.94
a06424,N124SF  ,-97.0384,33.4812,784.86,68.44
ac9146,N909GW  ,-79.4927,37.8436,9852.66,153.72
a3d86c,MVK45   ,-93.9954,44.2046,1371.6,47.34
407c26,TOM812  ,3.4,46.0261,10668.0,225.33
a50549,RPA4634 ,-73.5528,43.0126,9144.0,190.95
ac9d88,N91156  ,-120.579,38.8881,3345.18,56.32
a54bb1,N440MA  ,-80.8142,27.9417,4244.34,104.91
aa76a8,SWA601  ,-103.2145,39.4265,8107.68,239.76
c05512,JZA266  ,-121.6579,50.0899,5113.02,181.25
01010c,MSR760  ,19.7669,49.1917,11277.6,240.46
01010d,  SL IZM,30.9124,31.7249,7612.38,229.85
a54bab,SWA3361 ,-104.7005,38.8008,,5.92
3c54a1,EWG44P  ,6.3578,51.3857,4191.0,138.16
ac41ce,SWA665  ,-112.4406,37.3748,9753.6,229.02
3e4719,DISCV   ,4.5878,46.8097,13106.4,207.3
391c30,EAP31   ,3.0323,42.932,1584.96,43.3
4d2131,VJT957  ,115.8048,5.5101,13716.0,212.56
a4e538,RPA4671 ,-75.1268,39.7625,2895.6,159.76
010117,NIA171  ,31.5947,30.1054,2019.3,265.03
44046e,GCK17   ,13.5703,47.4621,12222.48,236.69
ad0d6b,N940CS  ,-84.0985,37.0754,8839.2,156.76
44046d,EJU785L ,6.7405,42.3987,10073.64,250.55
78082d,CQH8515 ,135.5565,34.3459,10660.38,227.59
a3d890,DAL1006 ,-95.7952,39.1597,5265.42,225.03
ac8a66,AAL975  ,-82.8571,32.8128,10972.8,227.35
3c4dc6,DLH3VV  ,3.5004,51.2835,10980.42,206.55
a6e8ae,VOS4320 ,-94.056,29.2488,6568.44,199.19
3c4dc4,DLH1KX  ,11.7988,48.3514,,6.43
80149f,IGO7315 ,75.9985,22.8071,1424.94,98.47
c018c8,JZA495  ,-68.5692,45.3832,10363.2,200.07
3c4dc3,DLH1067 ,2.676,48.856,10363.2,287.14
a312fb,N2978R  ,-78.1248,39.5376,1371.6,55.09
3c4dc7,DLH2TY  ,20.213,51.7162,5204.46,191.9
abc14d,SWA616  ,-72.1648,42.8654,8389.62,221.86
440469,EJU17NZ ,5.0982,44.9182,10980.42,206.93
a07731,N129XC  ,-80.7959,27.1536,1973.58,58.68
440465,AXA222  ,12.1098,48.4903,1943.1,158.98
440470,AOJ93M  ,-6.9632,53.782,13106.4,248.16
a3be7a,N340N   ,-88.1977,34.3637,6705.6,96.88
ac41f3,SWA2876 ,-87.7316,41.8088,586.74,86.24
a36279,SKW3722 ,-113.4209,38.1468,10058.4,234.05
4caad8,EAI57EB ,-3.5673,55.8497,1463.04,93.47
7c1a05,VHFFB   ,23.7824,38.1095,,9.77
adbe91,JBU323  ,-85.9711,41.3581,8534.4,234.69
ac3b8e,N888AA  ,-71.8134,43.3263,3352.8,138.98
a24dc1,ASA1145 ,-122.6272,46.0909,7010.4,219.15
a9e899,N73784  ,-97.9093,32.425,883.92,53.91
a84b83,N6332D  ,-149.4498,61.5132,1158.24,54.65
4b18b9,EDW348W ,11.3281,45.801,11102.34,235.48
40212d,GBOLT   ,0.4214,52.1262,975.36,68.49
adc571,N987DA  ,-78.7304,35.6585,1196.34,63.44
a32744,N302FG  ,-81.6625,41.0485,1524.0,48.78
a387bd,N32653  ,-117.5322,47.5819,1158.24,47.23
7c1a10,VHFFM   ,23.8255,38.2241,1402.08,76.75
a96b80,PAC423  ,-92.1276,45.3665,10668.0,281.73
300242,CAN18   ,12.9079,41.7553,601.98,93.47
a54d06,OXF1197 ,-111.72,33.4649,464.82,39.53
a30d18,EDV5266 ,-77.6908,43.2655,1089.66,116.86
a04a49,DAL422  ,-111.3751,41.2721,11277.6,236.76
acb89b,FDX685  ,-97.8555,37.9894,12496.8,228.14
aafb9a,N8068C  ,-93.6688,45.111,792.48,52.78
3c6917,LGL61PL ,4.1473,42.2242,11277.6,212.24
a3bda6,DAL1311 ,-81.0877,28.1059,7833.36,239.69
a0ad57,N1426Q  ,-96.283,46.0959,2590.8,47.23
407ad4,GRAZE   ,-0.7601,51.4917,213.36,39.74
3e1a54,,,,,8.75
a8b58f,N660PS  ,-122.0139,37.34,1524.0,45.37
ad624e,N96100  ,-80.3103,26.0258,518.16,47.87
ae2bf0,C2316   ,-80.6344,25.6076,678.18,83.86
acf2e4,EDV5109 ,-74.2756,39.5758,5821.68,209.47
a30d0e,JED196  ,-81.1305,29.3114,274.32,47.8
06a1be,QTR55E  ,77.6794,9.7839,10972.8,278.08
407ac6,TOM4LV  ,5.0289,51.697,10668.0,237.49
a05d47,N12668  ,-94.2623,38.8638,1066.8,53.28
a014c9,AAL234  ,-103.3758,44.4591,10668.0,263.85
a0ad24,UAL1022 ,-99.785,39.9444,10972.8,232.44
407ac3,TOM1PA  ,-3.4449,55.2172,5280.66,211.15
342091,IBE31AY ,4.0089,41.6298,10965.18,248.82
a06435,SKW4637 ,-97.549,36.4888,10363.2,206.07
407ac4,TOM3BC  ,-1.5434,52.4619,2994.66,144.91
a16a02,AAL1665 ,-101.225,37.0101,9448.8,255.16
4b18d9,PJZ063  ,24.7741,39.7971,10363.2,244.46
06a1cb,QQE255  ,-81.4603,39.2224,13106.4,237.36
a29d25,FDJ268  ,-101.9103,35.5377,10668.0,176.01
a54d0a,OXF1296 ,-111.5229,32.4306,2545.08,53.11
76b4e3,SIA739  ,104.1818,1.5141,1394.46,101.21
a504a0,N422SC  ,-89.5426,40.0339,2331.72,60.33
76b4e5,SIA442  ,87.3141,24.2344,11582.4,238.38
06a1e4,A7HBJ   ,51.8146,27.8448,9608.82,264.05
4b18ba,EDW370L ,22.2401,37.8402,11277.6,241.85
4b18bb,EDW591L ,14.5251,44.561,10980.42,225.21
06a1e2,QTR47B  ,33.1052,32.107,10203.18,240.88
7807ff,CSZ9654 ,114.5621,23.0487,6164.58,210.46
a54d1e,OXF1494 ,-112.0042,32.6969,2049.78,58.51
a32718,DAL2270 ,-77.1284,38.412,9151.62,250.83
a8b56f,NKS335  ,-80.3706,25.2417,6781.8,215.61
a00df8,N102UV  ,-80.9936,29.0213,2087.88,51.26
0d04fc,TAA2001 ,-117.3897,33.751,2506.98,94.32
a00df9,AAL2658 ,-112.0014,33.4369,,0.0
ab2da1,N8193W  ,-77.8778,35.8737,99.06,35.39
a7456c,JBU2725 ,-78.347,35.1681,9753.6,244.59
a8a214,N6553F  ,-85.902,39.7649,563.88,56.07
c066fb,ACA167  ,-79.6152,43.6794,,0.0
a2ed57,N288SV  ,-91.6653,38.3625,1950.72,76.32
4bb848,PGT85HJ ,21.4252,43.7633,10988.04,230.54
4bb847,PGT69YN ,28.0756,41.0711,6766.56,177.4
a2f444,N29MR   ,-85.3472,30.349,10660.38,190.83
a0b473,CXK539  ,-104.3653,38.1235,2377.44,67.91
a35aae,AAL2873 ,-87.8421,42.0959,2308.86,120.21
4bb842,PGT1102 ,-3.5647,40.4705,,8.75
06a1f0,QQE470  ,27.6104,43.5894,12489.18,243.6
a3276a,N302GV  ,-94.6421,31.2576,5158.74,184.48
4bb850,PGT9K   ,23.835,46.7434,10972.8,213.57
800bc1,IGO6811 ,80.9533,26.7615,487.68,68.43
a17140,SKW3387 ,-122.0931,37.4692,1310.64,119.72
a1d44e,SWA1875 ,-71.2905,42.4275,8420.1,222.03
a5a2cc,UAL1855 ,-92.9349,44.1503,10363.2,211.2
a5b5fe,N4670K  ,-82.5356,40.2741,670.56,47.04
06a1ed,QTR8405 ,85.7142,23.144,10363.2,258.4
800bc0,IGO593  ,77.4771,21.2015,11277.6,234.41
06a1ea,QTR8899 ,47.441,30.9058,10058.4,264.23
a2b7f4,N27418  ,-80.9988,29.082,1699.26,77.59
a1cd4e,ENY3556 ,-89.9798,29.8184,2529.84,155.54
0c2157,ALAS85  ,-79.6626,8.6662,944.88,44.4
a7dbaa,SKW5772 ,-97.327,38.4854,9753.6,205.85
4bb855,PGT59UA ,22.1633,43.4817,11277.6,223.21
a05175,N12BC   ,-87.7383,41.2572,1828.8,51.1
4bb856,PGT78HA ,29.0959,40.8185,922.02,76.25
a2a4c7,N27GP   ,-81.6918,28.4154,548.64,58.03
a6bbd0,LKF53   ,-87.6787,45.5018,5646.42,183.19
4b18dd,NUM301  ,1.9737,49.0074,11887.2,241.12
a815de,N62WF   ,-82.757,40.7184,5181.6,129.76
4bb852,PGT389  ,22.0815,48.2776,11269.98,245.71
a43423,DAL1641 ,-90.6271,30.043,10972.8,237.57
ab34a4,CXK190  ,-97.0101,32.234,1524.0,62.97
a17150,N192TP  ,-85.2958,31.2719,2278.38,83.72
342059,IBE32ZL ,-3.5699,40.4941,,4.12
4bb84f,PGT5053 ,27.1235,38.3243,10972.8,224.16
4bb84d,PGT8HQ  ,28.0897,41.0661,5829.3,178.36
a35ab8,EDV5438 ,-80.3644,40.1007,10363.2,223.37
4bb84e,PGT89MJ ,15.658,49.8442,11277.6,238.91
3d61b0,DFJGA   ,8.859,50.1919,5334.0,154.58
4bb84b,PGT519W ,23.0984,42.8904,10660.38,219.59
4bb84c,PGT9CJ  ,20.9762,43.9562,11277.6,227.31
a0fac3,SKW5558 ,-96.0755,32.7701,11277.6,209.41
a24ddb,N248BL  ,-78.3655,35.7139,434.34,57.06
a11ad4,SKW3342 ,-119.4957,34.3819,6583.68,200.12
c1e9e4,ESCT 243,-114.0254,51.135,,3.86
a7a89d,ASA1175 ,-122.7035,44.048,8473.44,225.18
343386,VLG4LP  ,2.2476,41.1525,2781.3,115.44
a1d435,N217HC  ,-96.5907,37.0023,1661.16,81.75
343385,IBS3973 ,-2.6086,40.5368,5158.74,162.46
a9e82f,N73753  ,-89.7263,38.2767,2103.12,49.39
a59b9c,SWA1711 ,-87.7758,40.2011,11582.4,238.71
a04a4d,DAL1340 ,-96.1408,39.5055,10660.38,243.87
3cf476,UNI108  ,-0.3748,51.8766,,7.46
a98539,DAL561  ,-103.5069,38.8201,11277.6,243.95
a2075a,N23NG   ,-117.169,34.7268,3749.04,190.21
a1c110,N212BG  ,-76.5102,36.987,731.52,49.34
4d2094,AXY284V ,51.6375,25.0755,1043.94,91.46
a7dbcd,NEW605  ,-75.5296,43.0643,11582.4,208.46
4b18fc,SWR139  ,113.9167,22.3041,,9.77
3e476f,DISGD   ,6.1306,50.0937,7170.42,158.45
407af5,BAW44N  ,-13.5979,55.5813,10972.8,234.56
0c211d,DAE1560 ,-79.0484,-7.3141,10363.2,231.91
800bb5,IGO309  ,75.4778,14.13,9753.6,237.66
a72b6b,JBU2032 ,-66.7596,32.9794,9144.0,231.65
c040c5,ACA1121 ,-86.7914,45.6753,10370.82,203.85
a3d7a7,DAL323  ,-89.4413,34.231,10363.2,250.59
344696,VLG7516 ,-8.2175,42.7285,1478.28,111.76
