ICAO24,Callsign,Longitude,Latitude,Baro_Altitude,Velocity
a1e2c4,,,,,0.0
a575d3,JRT51   ,-86.6432,35.9296,3169.92,140.05
a49206,DAL1537 ,-92.2655,44.263,4884.42,234.24
e4991b,PSRVX   ,-40.8932,-18.4419,12496.8,221.83
424ba9,MNSTR   ,11.7105,40.6149,9014.46,242.11
a7f39c,N611MV  ,-121.1133,38.4402,3268.98,83.31
406e58,GCIRW   ,-3.0169,53.771,60.96,27.34
34604d,AEA1517 ,11.7748,48.3447,,4.37
a575e0,AAL1275 ,-103.0611,35.25,10370.82,226.93
a588fd,N456GA  ,-75.1436,22.4558,13106.4,226.12
c1e809,MTC95   ,-79.6523,43.6732,,2.06
aba7b0,DAL891  ,-116.5089,34.0818,8549.64,230.29
e49932,CO66    ,-47.3413,-22.111,1104.9,56.11
a335dc,N306CP  ,-80.404,41.0333,3360.42,103.49
a4e20a,ASI256  ,-112.3296,33.7019,1127.76,47.21
a2521a,PCH2    ,-105.2493,39.7696,2849.88,101.35
4cadf2,RYR7JL  ,0.273,49.3656,8839.2,185.08
ae5718,CNV4187 ,-99.7878,31.3421,12192.0,232.81
407537,BAW688  ,23.62,43.3157,11277.6,221.51
503cfc,PGT3QB  ,24.1177,44.9155,10370.82,223.37
a2ae51,N272EC  ,-92.4851,41.4859,3825.24,53.66
407536,BAW731W ,-0.3229,51.478,472.44,78.71
49d0a4,ITE437  ,13.2516,50.1983,6096.0,113.18
503cfb,PGT95CE ,12.2122,51.4194,,6.43
a202ad,N229CL  ,-97.4315,29.0255,1943.1,83.82
a12b61,N1747L  ,-80.8922,28.2613,762.0,51.67
a86e1d,QXE2091 ,-122.859,47.3641,4960.62,175.72
4caddc,ITY8006 ,11.2425,42.6655,8023.86,242.51
a1589d,SKW3336 ,-118.7605,34.549,8839.2,240.96
a52898,UAL582  ,-84.2836,41.1593,10355.58,220.32
a7b832,JBU1691 ,-80.5176,25.9313,9966.96,245.11
40751b,EXS1LU  ,2.809,52.0706,9197.34,252.08
3c7a4a,CFG2097 ,8.9049,50.1156,1257.3,74.54
a01268,N1031V  ,-107.4997,36.5239,4693.92,65.57
aba7c9,N850EN  ,-87.5995,41.5403,1508.76,137.19
40751c,EXS58WS ,-1.3344,52.4639,3299.46,173.15
ab57f6,N83WA   ,-112.0005,39.8594,6697.98,94.25
4cade7,RYR88BP ,-3.0015,47.8395,11582.4,235.65
4cade3,RYR8XM  ,-2.5062,51.4522,1356.36,107.32
3c7a4b,CFG2092 ,3.6132,58.2925,10972.8,253.03
acc7ae,EDV5256 ,-74.2496,40.4492,2453.64,135.99
3c7a4c,CFG2402 ,-1.2814,53.4055,10972.8,236.13
aba7c2,VAR850  ,-112.4035,33.3969,487.68,44.35
4cade5,RYR3CL  ,-8.1065,44.5452,11285.22,208.95
a86e27,N642RG  ,-84.0398,39.979,922.02,65.8
aab100,SWA5665 ,-90.7878,38.7042,3307.08,174.99
abdd1c,ASH6101 ,-74.42,40.7954,4884.42,172.76
40750f,WUK2FU  ,10.9487,51.9766,10668.0,240.56
388b5b,FWTAL   ,21.9348,35.432,12496.8,252.12
a562c9,N446VG  ,-81.3601,31.2672,9456.42,267.78
4cadef,RYR922R ,10.7006,47.9063,2796.54,131.47
ab7a21,DAL582  ,-80.888,28.7379,9144.0,239.41
aba7d9,FDX85   ,-149.9992,61.1899,,0.0
40750d,WUK63   ,0.4261,51.8671,4419.6,200.87
a5bee7,N47BN   ,-112.3055,40.7552,1676.4,48.94
40750c,WUK6956 ,9.6966,47.4318,10363.2,238.19
a00b91,UCA4276 ,-77.4195,39.0663,624.84,100.84
4cadf9,RYR87KW ,-1.0511,50.2904,9784.08,253.27
c00ec2,TOM38L  ,16.9143,42.1613,10972.8,242.78
4cadf4,RYR357C ,1.1812,52.9268,11003.28,255.76
ab8112,AAL1408 ,-82.6736,36.7515,8534.4,249.57
c028cd,WSW115  ,-97.2133,49.8844,297.18,75.11
485009,TRA5801 ,16.8122,47.0594,11277.6,237.69
a37279,EPI385  ,-81.4474,29.4993,594.36,52.08
406e9f,EXS31PY ,-2.946,51.2744,10949.94,230.42
4ba916,THY3242 ,24.8227,44.1743,11277.6,219.44
3e370c,DIMAU   ,11.9845,48.8417,3352.8,161.4
49d0c7,OKPCF   ,-1.3569,52.3603,7010.4,137.83
405b6a,EZY91WP ,-0.2985,51.1323,922.02,112.5
4ba90f,THY19FB ,30.4502,38.9553,9753.6,207.52
34734f,VLG8633 ,-5.5352,35.4045,10668.0,227.92
40757f,EZY2017 ,-2.2715,53.3577,,5.14
4ba90b,THY81UJ ,10.4381,48.8423,4191.0,164.43
a2ae9f,N272HF  ,-76.359,36.5891,929.64,52.72
ac1765,SWA565  ,-102.1261,37.9674,11277.6,242.46
71c274,KAL937  ,17.962,47.6515,6057.9,194.94
71c275,KAL969  ,14.245,50.1037,,7.72
a7ec7f,N61BA   ,-81.6936,33.6501,,0.0
aa1f10,N751PL  ,-75.937,43.2058,12496.8,271.8
e47f4f,GLO1113 ,-47.6369,-22.972,7307.58,205.05
ab31ae,TMB820  ,-83.9409,33.9539,2095.5,148.86
a037b2,DAL2114 ,-113.0688,40.8425,5882.64,202.18
aa99b7,UAL984  ,-104.954,54.1698,11582.4,250.47
347350,VLG6ED  ,2.3599,48.7332,106.68,0.0
a37264,N321DT  ,-111.9353,40.7705,1531.62,47.73
a037b9,DAL710  ,-93.8436,35.4934,10675.62,234.5
4bd18a,TWI291  ,15.2784,45.8891,11582.4,219.92
405b66,EZY18HL ,6.7158,49.7358,10050.78,219.49
40756f,EZY6531 ,2.8957,50.9226,9593.58,245.0
40756d,EZY87VP ,-2.0998,54.2498,8267.7,177.04
3b37ff,LA4     ,2.3296,48.7228,,0.0
ab2ae0,AAL2595 ,-112.157,33.4381,922.02,88.49
ae571b,WING13  ,-82.341,29.4693,6400.8,137.52
4ba91a,THY29HQ ,32.4545,40.1143,10668.0,273.8
40756b,EZY25WD ,-8.4867,50.3811,11277.6,234.72
347347,AEA033  ,-3.396,40.2444,2278.38,130.58
405b64,EZY65HU ,3.534,48.5837,11574.78,230.26
40756a,EZY28PK ,-0.115,50.9756,2903.22,119.46
e48614,GLO1329 ,-49.3219,-26.3231,11277.6,269.93
347344,IBE32HE ,-3.5614,40.4911,,11.32
e49945,CO11    ,-47.4963,-22.1308,1562.1,71.08
407575,EZY75UH ,14.778,44.2815,10957.56,233.64
347346,EC NVX  ,2.077,41.2871,,0.0
acb4c1,DAL1378 ,-83.8319,40.7467,8442.96,253.84
a98ceb,N714WP  ,82.8044,33.1985,,4.12
407573,EZY57DZ ,8.1327,44.5527,11262.36,238.79
407574,EZY48AL ,14.9515,43.9296,8549.64,227.01
e4993c,CO94    ,-47.8319,-22.0172,3025.14,60.68
ac64cf,,-74.1698,40.6931,,4.37
40622d,EZY97BK ,-2.6994,51.3834,251.46,65.98
ab2add,N819AT  ,-96.722,32.1599,1203.96,68.66
a49232,FFT2452 ,-81.7887,40.699,4815.84,175.68
abe42c,SWA2776 ,-110.2003,34.9926,11582.4,225.1
ad1d3d,AAL1390 ,-91.8098,30.8923,10668.0,235.38
a0129b,N1033A  ,-81.7062,28.072,304.8,50.16
a993f1,SKW3233 ,-73.785,41.1688,624.84,67.96
ae07f1,BLUES81 ,-94.9201,38.7692,9753.6,216.89
ad1d3a,NKS452  ,-87.233,40.0319,11269.98,248.0
71c294,TWB169  ,120.1397,14.7488,10972.8,235.57
71c295,JJA9205 ,126.2247,37.5749,2499.36,138.12
407567,EZY101W ,-4.6785,55.3358,4579.62,182.08
43c38c,RRR7225 ,3.3431,54.2461,10972.8,202.91
ac4ace,UAL1784 ,-94.6281,30.3786,3124.2,151.98
a50e46,VAR425  ,-112.091,33.8128,1668.78,61.69
49d0eb,OKPMP   ,14.6111,49.7064,5074.92,104.05
0d0939,VIV9035 ,-97.509,21.2572,11285.22,225.46
4ba902,THY91UT ,27.6229,41.203,8991.6,224.45
ad6aa7,N9637Q  ,-123.2807,44.5004,,7.2
407568,EZY61AD ,4.7475,50.9608,10965.18,208.41
407569,EZY18HC ,-3.6425,47.9328,11590.02,276.16
a56ebb,N4492S  ,-81.4243,29.5581,3162.3,77.52
3423c4,IBE34FT ,-2.8678,42.3338,10363.2,256.99
a993ea,SCA16   ,-112.0899,33.6891,449.58,33.54
ab31e5,N820LR  ,-81.5277,26.9702,6400.8,214.53
406231,CFE299  ,4.2688,48.137,10363.2,229.1
a2c897,TFL125  ,14.4872,46.7759,9441.18,234.71
34731a,IBB24BW ,-16.6508,32.0971,3139.44,106.24
ac51ac,N893NG  ,-89.2531,43.7681,6347.46,89.63
40621c,BAW15K  ,-10.1212,52.2964,10363.2,245.66
4bd189,TWI332  ,10.7785,49.6937,10668.0,238.95
a5a09d,N46168  ,-81.7611,28.1205,274.32,48.23
a2b562,ASA35   ,-84.5704,40.5286,10363.2,231.82
4bd185,TWI356  ,18.3776,48.0934,7528.56,216.01
4bd184,TWI720  ,17.7641,48.8402,9144.0,217.05
ad2445,JBU2577 ,-73.647,43.1572,9753.6,217.17
acfd2c,AAL1029 ,-77.0383,38.8569,30.48,38.07
aab146,SWA157  ,-89.8164,40.3516,10058.4,237.72
4bd181,TWI512  ,29.4299,40.9297,3185.16,137.45
008d8f,ZSFCW   ,20.0443,-32.3649,11582.4,172.8
e49955,GLO1772 ,-35.1447,-8.093,1950.72,150.69
ad7e6f,JBU15   ,-112.1646,42.2203,10972.8,221.83
346114,EVE813  ,-9.1254,39.8456,11277.6,224.79
a682ef,ASA1321 ,-122.3062,47.4363,,0.9
a92bcf,N690MF  ,-97.7641,29.7561,3642.36,50.34
3424d2,VLG7NK  ,7.0502,47.5027,4305.3,152.7
a825fe,N624KD  ,-103.47,36.6917,12496.8,248.68
ad35f4,PHM112  ,-90.6094,29.3454,891.54,65.13
4cae00,RYR7EA  ,1.5941,44.7914,10363.2,233.62
3424d5,VLG1295 ,-8.3806,43.2981,,13.89
a9e536,N737BS  ,-98.695,29.7298,,0.0
c050c5,ACA2021 ,-100.1363,46.5193,12192.0,208.04
a33716,AAL2339 ,-111.9972,33.4375,,0.0
ad35dd,NKS267  ,-101.3357,38.4143,11567.16,225.39
7817b7,CSN608  ,42.7591,61.1857,11887.2,259.87
a932be,N692GD  ,133.6849,36.2853,11887.2,271.61
a19404,SWA3266 ,-79.1364,29.0217,11079.48,233.35
346107,CND6513 ,0.8461,46.2337,11582.4,244.33
ac789b,SWA3562 ,-115.4836,33.6154,10058.4,247.02
acc86f,CXK148  ,-117.7541,34.084,495.3,40.21
adc201,MTN8313 ,-76.2823,39.679,1539.24,97.55
398924,FHCJE   ,6.2376,43.4257,2941.32,146.0
a037ee,CXK295  ,-95.7091,29.5024,723.9,49.41
a7a557,FDX630  ,-100.3184,40.4409,11269.98,252.92
ae4ede,SHARK76 ,-104.3112,38.8628,2522.22,69.21
ab3282,SCX1855 ,-97.1474,44.4646,10972.8,210.43
a7ebc6,WCP327  ,-80.661,27.3259,1188.72,59.34
ae4eda,SHARK50 ,-104.8123,38.9565,2042.16,37.97
aa72f5,SWA14   ,-96.3828,32.4545,2712.72,147.97
adc238,JBU434  ,-105.4318,39.9534,10058.4,238.65
a7f2da,N611EA  ,-80.4789,27.3689,624.84,45.46
abe2f6,RPA3671 ,-79.3443,34.0922,8511.54,225.54
c063fa,WEN3394 ,-114.0214,51.148,1082.04,68.42
a8758b,QXE2081 ,-121.1905,45.7422,7452.36,191.39
e497f5,PROTU   ,-42.1772,-23.2107,495.3,71.74
a9e513,N737AG  ,30.9846,35.8782,10668.0,240.87
a9de1f,N735FD  ,-123.2124,44.9267,762.0,63.38
aa6bed,SWA977  ,-122.2146,37.7112,,0.0
a87586,EJA644  ,-105.7782,39.0574,5067.3,168.36
3b99ff,ST4     ,2.3558,48.7236,,6.17
ae0893,RUST54  ,-97.5886,35.5037,883.92,55.16
4b3209,HBSYR   ,7.4349,47.181,525.78,39.43
aca248,SKW5046 ,-77.445,39.5327,1394.46,142.72
acae7e,N916RT  ,-99.7168,42.1479,7018.02,135.33
a08746,N133KQ  ,-1.1543,54.0238,1272.54,98.95
3c09f2,EWG1UP  ,15.9443,48.5494,7353.3,204.19
a73b7e,SWA161  ,-81.2822,28.4042,91.44,75.65
a57719,GTI612  ,-150.1903,61.3698,975.36,116.9
a06d1f,N12653  ,-121.7369,40.1309,2987.04,57.62
c00378,CFBID   ,-112.1839,48.2927,12192.0,182.64
adbb39,AAL1435 ,-75.4846,40.7344,3131.82,185.78
aa72d3,SWA3751 ,-119.1851,34.602,4168.14,169.31
a812e9,N61925  ,-82.5343,27.6998,304.8,53.96
300795,IOZZD   ,11.5236,44.48,304.8,42.7
407510,WUK0KZ  ,6.9815,50.4437,10058.4,248.1
a2fd28,CAP3092 ,-107.2674,35.1493,3101.34,57.98
a011c9,N103VW  ,-80.116,25.8662,243.84,13.02
a3c259,EDV5455 ,-82.4319,35.2095,1706.88,134.91
a20433,UAL506  ,8.6655,52.7715,10363.2,277.25
a0c42c,AAL1262 ,-82.7035,24.1541,10363.2,230.32
0d07f6,VOI948  ,-88.1708,41.5474,1424.94,145.3
0d07f7,VOC4068 ,-96.9022,17.4425,11590.02,220.41
a5fb40,VAR485  ,-112.3766,33.4202,,12.35
a97b09,N71PR   ,-80.5654,26.3241,609.6,45.7
a98e2a,N7146Y  ,-95.4096,29.8038,518.16,70.4
a74224,JIA5616 ,-73.673,41.4085,8839.2,234.71
ad7283,N966AU  ,-85.4851,32.6499,525.78,50.72
ad7282,DAL9940 ,-95.2012,28.2407,10972.8,234.25
a86e47,N642SP  ,-74.6358,40.7147,922.02,38.22
a838f8,N629PG  ,-81.9881,34.8501,1493.52,66.41
7804c6,CSG2574 ,9.0845,54.8012,10058.4,297.92
3d51d8,DFDGA   ,11.1274,46.2087,5829.3,128.56
a61b4e,ASA427  ,-112.9421,43.8045,10363.2,232.84
a63575,N5CE    ,-100.13,36.391,7589.52,123.0
a0aa2b,AAL2357 ,-106.3074,36.613,9745.98,232.45
a0b123,N1437A  ,-82.7625,27.9835,30.48,45.1
a562e8,SWA5435 ,-115.4752,36.2622,12192.0,224.63
4d22b0,RYR851V ,10.8985,47.2216,10988.04,234.75
a0c43e,N149BF  ,-112.125,41.1086,1760.22,40.01
4d22b1,RYR1BA  ,-5.1235,53.6714,4297.68,186.37
406e11,VIR250  ,12.1961,49.1719,10668.0,263.66
a8d84a,N6692D  ,-93.3388,41.128,8481.06,136.17
4ba892,THY6199 ,0.2496,51.8883,,0.0
a695ea,AAL1850 ,-96.7515,38.8807,9761.22,233.98
acfbfd,ASA377  ,-118.9918,46.0745,10972.8,249.61
acae9f,CXK386  ,-111.6694,33.3454,731.52,45.54
4d22a3,CXI29MR ,18.582,43.3421,11582.4,229.78
a0aa1b,UCA4280 ,-78.8387,36.0571,8839.2,222.26
a33743,SKW3943 ,-77.9147,39.0482,2362.2,152.53
a37db9,FFT534  ,-87.3193,40.36,11277.6,243.44
a3c274,EJA341  ,-94.6095,38.8088,3451.86,176.56
a86e35,RPA3650 ,-74.8506,39.5004,6553.2,214.27
a85b07,N63767  ,-97.0993,32.0982,396.24,42.95
a33741,AAL243  ,-80.3309,25.7855,106.68,72.17
7817fb,DKH1608 ,38.4124,61.2906,10668.0,259.96
a682e4,N519AF  ,-111.7983,33.0297,1234.44,45.8
45a18d,BBX01B  ,4.4843,53.4573,655.32,73.09
a024cc,N1080H  ,-84.4359,34.2987,457.2,41.39
a79bdb,TFF959  ,4.9689,48.7324,13106.4,235.51
0aca8d,AVA9764 ,-73.6259,6.6601,10088.88,236.9
add58f,N9904H  ,-94.2084,45.6342,952.5,63.31
ac1701,SWA2078 ,-78.949,40.3152,10058.4,260.86
300780,DLA6RP  ,10.8877,47.2731,7307.58,229.15
3c818f,,12.2216,51.4184,,4.63
a8be0d,N6620P  ,-88.2973,42.4075,426.72,61.14
a81ef6,N622PF  ,-84.7668,41.0941,13106.4,241.48
a958d2,FFT70   ,-101.5676,38.7247,9585.96,237.66
a73b3c,N565TX  ,-95.4307,32.3979,541.02,55.73
a011ac,AAL1810 ,-81.0931,35.3663,1996.44,143.77
c063c8,CWA927  ,-111.6699,50.3009,5166.36,162.69
aa6ba6,SWA811  ,-77.0532,33.8992,11582.4,241.75
7804f1,CXA8516 ,119.33,25.8627,5326.38,197.55
a144c9,N181EB  ,-89.6154,30.6476,6690.36,183.19
ab57c3,N83U    ,-80.2067,25.8417,152.4,55.45
c00333,CFBFM   ,-113.5683,50.1758,2324.1,74.74
a05a48,UCA4332 ,-77.4576,39.081,739.14,101.36
a7fed0,NKS411  ,-82.0391,27.1498,10073.64,245.76
48b1c2,SPMOC   ,20.3103,50.0733,3779.52,39.43
a6deeb,N54165  ,-96.8202,37.7797,426.72,35.94
0aca89,AVA8584 ,-74.7986,4.7028,5158.74,182.11
ad9811,AAL1584 ,-109.6132,35.3997,9753.6,229.65
424c18,MAHAA   ,3.9078,47.9972,5501.64,203.69
4ca243,RYR426G ,-3.4677,49.7265,10363.2,233.68
ab4515,SCX1835 ,-96.7924,34.6328,11887.2,237.83
a9d27b,N732AB  ,-77.921,39.4195,419.1,61.84
503e80,LYMEU   ,23.8786,54.8769,0.0,0.0
503e82,VLG91PK ,-1.1348,47.9405,10355.58,259.7
4d22e4,AXY479X ,22.8402,37.3232,10675.62,227.86
a3244a,AAL1873 ,-113.5834,36.6849,6713.22,212.17
406cd2,EZY9236 ,14.089,49.5197,11590.02,223.89
a68414,,-85.3107,25.0719,11894.82,240.87
503e7f,LYAXO   ,24.6063,54.6846,914.4,55.07
aba80b,N850HD  ,-85.3873,44.4135,9448.8,189.53
aa37ce,AAL311  ,-95.9853,30.1892,12192.0,253.45
a42a28,N368BL  ,-87.701,30.511,449.58,65.34
4d22d5,THY6JT  ,24.4505,43.5324,10058.4,235.76
a2adf4,ASA547  ,-104.635,43.3617,10972.8,223.7
4d22d6,VJT527  ,9.6323,44.2384,8839.2,205.79
4d22ca,RYR46HK ,11.7221,45.8225,6156.96,202.34
46ba85,SEH5KM  ,26.5947,39.1304,944.88,114.31
a2addf,UCA4261 ,-95.0981,29.8225,2156.46,133.78
a2a1a5,ENY4232 ,-100.9635,30.763,10972.8,236.44
a1f788,N226CL  ,9.9132,52.1273,4572.0,115.65
a66a10,BTQ352  ,-120.607,45.6717,5181.6,132.28
4ca251,RYR1ER  ,-8.1571,37.6578,6019.8,201.27
a2f111,SKW4072 ,-122.3746,47.0934,2209.8,114.28
aa7409,SWA262  ,-79.6264,33.3666,11277.6,233.0
406cab,EXS57PA ,3.8899,52.1553,10949.94,238.13
4073a1,EZY97AC ,-0.4121,45.263,3550.92,151.64
a2c7ef,DOJ416  ,-90.6235,37.3817,10058.4,224.72
406caa,EXS4BA  ,-2.7757,52.7259,9791.7,221.84
503e6b,SXS9GL  ,28.4309,41.4062,10363.2,243.24
503e6c,SXS6WY  ,29.3402,38.0607,10073.64,245.64
4ca246,RYR7LY  ,3.6337,50.6344,3558.54,210.48
a31122,SKW3927 ,-110.1387,39.6283,9753.6,224.02
ac28be,SWA346  ,-111.9948,33.4336,,0.51
4ca244,RYR747J ,8.3957,45.5253,4168.14,177.73
a31127,N297TC  ,-117.1123,47.3473,1737.36,49.48
4073a0,EZY21BG ,-4.5022,54.0984,457.2,68.91
a647e6,N5033R  ,-84.1949,39.0936,381.0,35.39
49d232,TVQ6171 ,23.2093,47.2237,10858.5,212.72
4d22ae,RYR6LY  ,4.1212,50.6572,10675.62,245.04
4d22af,RYR8GG  ,14.4802,47.0028,9144.0,236.0
ab4531,UAL1584 ,-113.9732,36.7925,10363.2,224.73
40262e,GBMFP   ,-1.2121,51.3549,822.96,49.23
a1945a,N200ZZ  ,-73.8351,41.1237,3992.88,135.3
ab9ed7,N848PA  ,-85.4535,32.5957,472.44,39.51
4d22ac,BBG755  ,,,9395.46,6.94
300738,DLA1MM  ,8.4911,48.8056,8107.68,212.07
4d22c2,RYR8JY  ,16.7763,45.8943,10965.18,229.85
a754b5,UAL1344 ,-77.6217,35.7392,11582.4,240.8
ad2ea9,DAL2169 ,-82.9645,37.7164,9448.8,234.99
761481,ABQ110  ,55.6321,25.1125,1165.86,92.09
a647f4,N50335  ,-77.4667,38.4083,121.92,31.9
4d22b8,RYR46DM ,4.7183,41.6708,10972.8,253.08
a42a07,SNC601  ,-66.0399,18.4289,205.74,69.17
4d22b9,RYR24SB ,3.0393,39.5785,1615.44,123.68
ae68b7,        ,-84.0329,32.0766,4046.22,140.6
4d22b4,RYR7393 ,17.9715,44.1027,10683.24,237.87
78058c,CBJ431  ,37.5454,61.133,11582.4,238.83
a407e9,N359TD  ,-122.1306,45.4202,1958.34,57.11
4ca214,EIN5TJ  ,4.9219,43.5707,8039.1,233.1
a2fd43,N292DR  ,-86.4565,41.5544,1493.52,69.26
39ac06,BLT548C ,2.6522,48.6303,1722.12,62.78
503e9c,VLG5DF  ,2.6478,41.2555,1493.52,136.5
503e9b,VLG2469 ,2.0885,41.3005,7.62,4.63
a57785,N451TJ  ,-88.063,41.2369,1310.64,91.88
4ca216,EIN40X  ,-3.8442,51.9591,10988.04,223.47
4ba88f,THY6151 ,27.8052,42.2492,7924.8,222.2
c02966,TVS2211 ,14.5249,50.0974,2567.94,140.3
4d22bf,RYR42BU ,8.1056,44.0458,9753.6,245.61
a384ab,XSR326  ,-105.7769,37.5632,13586.46,184.49
503e99,GJT8GU  ,27.4415,43.6491,5151.12,195.67
406ca3,TOM51N  ,2.3598,51.0854,9258.3,243.94
3d5f99,DFILL   ,9.8097,49.0969,2773.68,87.61
4d22bb,RYR50UL ,-4.4062,40.4462,10675.62,216.73
4d22bc,RYR44DR ,4.1474,42.4432,10668.0,210.47
4d22be,RYR7HM  ,20.8504,46.5911,10965.18,219.03
a0b145,GXA400  ,-78.8317,41.7652,11269.98,253.37
a9e59b,N737FT  ,-93.2874,44.5646,1828.8,70.01
c00f37,CFFTU   ,-80.3326,43.5201,1036.32,44.03
c0293e,ACA101  ,-119.938,49.432,10645.14,232.75
a30a0e,SWA6123 ,-79.7999,39.2898,9448.8,237.19
4d22c3,RYR8QB  ,22.0509,53.4363,11277.6,232.72
a32437,,-107.9457,42.1927,10668.0,254.75
4d22c5,RYR2UD  ,21.1846,45.0039,10988.04,230.16
3ce3d6,DCNOW   ,-1.272,52.8046,5897.88,219.01
a36aa8,N3190R  ,-82.601,35.338,2712.72,65.07
4d22ba,RYR2EB  ,20.3158,46.7556,10675.62,244.12
c01624,JZA681  ,-77.709,40.7961,9509.76,219.81
ab2b2c,DAL261  ,-92.1156,47.0302,11582.4,231.97
4ca281,EIN49D  ,-8.3288,40.621,10972.8,237.74
a109b5,N166TV  ,-81.3507,28.7667,152.4,27.28
a491e3,N394CM  ,-120.7516,43.3164,9448.8,145.7
ae4eb7,,-78.214,34.4138,1569.72,139.62
ae68bb,        ,-89.7163,29.8269,2049.78,121.4
a0b199,AAL1343 ,-91.0362,27.119,10683.24,239.53
a42a5c,DAL995  ,-87.2988,34.3091,8321.04,256.5
a7a59f,,-118.4046,33.9399,,0.0
ab321c,DAL97   ,-64.5957,49.5904,11582.4,226.63
a13f00,SLH18   ,-106.699,44.8868,13106.4,183.55
ad6b14,DAL2684 ,-82.7767,36.7966,8229.6,252.14
4491f5,OODOU   ,3.3326,50.7204,121.92,28.92
ad6b16,AVA115  ,-75.9871,-12.9262,11285.22,240.03
3cefbc,SCR378  ,8.5394,45.2695,12192.0,227.75
4ca293,EIN60G  ,4.7712,52.3051,,5.14
3472cc,IBE30GK ,1.7086,41.4771,3329.94,180.36
a31d9c,N30GN   ,-94.3399,36.226,3413.76,158.45
ae68ae,        ,-90.5268,31.6432,7924.8,148.7
ae4ea4,RNGR842 ,-97.0361,27.9564,2705.1,137.01
ad2ecf,N949CF  ,-99.9828,29.8471,4168.14,144.14
c001ed,ASP489  ,-73.4074,45.5152,,0.0
a00c07,N1019J  ,-83.004,29.2672,1089.66,73.23
ab92c4,DAL852  ,-122.1746,47.5275,3627.12,130.14
4ca27b,RYR89CH ,2.2174,41.3447,579.12,91.2
4ca27a,RYR69UT ,-0.9137,39.0207,4732.02,160.59
a50db4,N4246Q  ,-86.3777,35.6513,883.92,46.61
a48ae7,HAL25   ,-122.5992,45.5962,,3.34
a07fc6,N131JX  ,-92.6817,42.526,13716.0,200.55
30071d,AELIA95 ,9.7767,42.7341,3787.14,132.66
e0a445,JES3550 ,-58.4127,-34.5584,,0.77
a36afa,N31923  ,-94.9117,45.0998,1021.08,59.2
4ca27d,RYR2WR  ,-10.0539,39.6997,11277.6,204.24
3cefc0,PVD44V  ,-2.0893,50.2209,12092.94,173.94
4ca27c,RYR6PL  ,23.066,42.5413,4480.56,185.85
a086b4,DAL306  ,-96.5844,33.2867,2918.46,148.68
c04a84,TGO922  ,-64.6078,46.8403,2819.4,101.64
a7f2dc,N611EC  ,-93.0172,44.8718,510.54,69.97
49d276,TVS3827 ,27.1558,42.786,10972.8,241.84
3c4667,ATV514  ,18.3248,44.404,7315.2,175.78
acc85c,CXK286  ,-114.633,35.8402,1668.78,53.18
a36af5,N3192Y  ,-106.4159,42.9093,1813.56,53.91
49d283,AIZ290  ,30.3773,37.8565,11277.6,232.03
4ca264,RYR4563 ,5.7081,48.9356,11277.6,227.21
abe2b0,N865PA  ,-82.9251,27.8322,1196.34,39.26
4ca263,RYR3TV  ,5.388,51.4576,,4.12
a92bec,NKS1127 ,-113.7622,35.6959,5646.42,204.71
ae4ed8,SHARK49 ,-104.8087,38.9829,2065.02,64.13
a48aca,LXJ392  ,-82.9893,40.0811,13716.0,197.72
a62da7,N49785  ,-97.0738,33.3504,883.92,44.86
4ca24e,RYR6116 ,-3.5647,40.4682,,15.95
4ca24d,RYR32RQ ,-8.4387,42.1474,10972.8,253.92
a491af,EJM159  ,-70.9173,42.9316,1226.82,110.17
49d26c,TVS2823 ,12.0263,37.079,10972.8,209.78
acb52f,N918JD  ,-87.8126,43.4784,2103.12,82.34
a647b0,N50317  ,-81.1079,29.3027,114.3,43.81
acb544,N918K   ,-76.0801,40.5293,1844.04,90.28
a371e6,N3209C  ,-98.6908,31.2419,1950.72,74.34
479d40,NOZ41S  ,10.4903,63.0283,3177.54,171.32
4d22f6,JLN56   ,6.1757,46.2833,701.04,78.58
4ca24c,RYR7509 ,4.2209,39.8736,99.06,74.59
4d22f7,VJT749  ,27.3463,36.2258,13716.0,249.12
ad35bf,AVL110  ,-77.4903,38.7122,396.24,54.3
4ca258,RYR86QG ,3.0289,41.8438,10553.7,193.03
a18178,N19646  ,-84.3919,34.1827,883.92,43.09
4ca256,RYR93BA ,1.084,41.218,10972.8,250.19
39ac49,SAMU42  ,4.3069,45.5141,731.52,59.59
ac02c3,N873PC  ,-116.2084,46.4707,7315.2,141.57
a9e552,N737CV  ,-81.3241,29.7075,487.68,46.44
e497ae,AZU4303 ,-47.7551,-23.5246,6964.68,218.63
abe2c0,N865PS  ,-81.7367,28.5346,1196.34,60.75
ad6b0c,ASA1417 ,-117.8007,33.2122,11582.4,229.69
401f7a,GBIZG   ,-1.1933,53.8354,,8.23
a01f13,DAL2347 ,-116.0131,35.1381,10805.16,215.38
aba891,AAL504  ,-95.1958,31.7466,9113.52,234.44
a55d31,AAL2045 ,-93.599,30.7412,9768.84,242.05
e497c0,PROTN   ,-42.0197,-22.9468,198.12,35.48
a3245d,EDV5165 ,-83.3788,41.9761,1516.38,108.09
407ffe,GSRXX   ,-0.9255,51.0115,701.04,64.78
a48ac4,FFT1249 ,-82.2392,28.2253,6827.52,234.59
4ca25b,RYR3W   ,-3.8167,49.836,11582.4,239.5
a3d4c6,DAL2332 ,-77.4537,38.9476,,0.9
4d22fc,WMT744  ,17.3091,46.3009,10675.62,250.17
